user_followersCount,user_account_age_days,launch_month,user_followingCount,user_madePosts_totalCount,user_submittedPosts_totalCount,topics_totalCount,launch_hour,name_len,name_words,description_len,launch_weekday,description_words,successful_launch
0,0,5,2,1,1,3,7,6,1,390,0,55,0
0,0,4,0,2,2,3,7,11,1,179,5,26,0
0,2,5,3,1,1,2,7,9,1,291,1,39,0
0,0,12,5,1,1,2,8,31,5,403,2,58,0
4,290,4,0,3,3,1,7,9,1,115,3,19,0
14,1642,1,6,4,4,2,8,40,6,459,3,71,0
0,0,3,0,1,1,3,7,24,3,440,1,73,0
0,1,4,0,1,1,2,7,13,2,163,0,22,0
964,4196,4,8,5,8,3,7,18,3,179,1,29,0
0,23,2,0,1,1,1,8,11,1,451,6,63,0
0,0,2,5,1,1,3,8,11,2,118,6,16,0
14,2952,2,1,3,3,3,8,6,1,215,5,34,1
1,1,4,5,2,2,3,7,6,1,368,5,56,0
0,2,1,0,1,1,3,8,7,1,178,4,27,0
0,5,5,0,2,2,3,7,35,5,375,2,55,0
7,2114,1,1,5,5,3,8,23,1,315,3,46,1
0,200,12,0,2,2,3,8,13,2,154,5,23,0
165,1733,8,10,12,13,3,7,7,2,224,4,36,1
1,1,5,2,2,1,3,7,10,1,412,3,74,0
44,80,12,3,2,2,3,8,7,1,335,1,58,0
0,99,2,0,3,3,1,8,22,3,283,3,45,0
3,679,1,4,3,3,2,8,24,3,172,6,26,0
0,83,10,0,4,4,2,7,18,3,160,1,21,1
0,6,4,0,1,1,3,7,13,2,142,3,19,0
2,2584,12,6,2,1,2,8,6,1,205,6,29,0
0,1239,3,0,9,9,3,7,8,1,184,2,23,0
3,613,1,0,35,40,2,8,23,3,125,2,18,0
4,674,5,2,3,3,3,7,6,1,229,3,37,0
0,0,1,0,1,1,3,8,8,1,490,4,71,0
1,3340,2,0,0,1,2,8,11,2,448,3,70,0
0,0,1,0,2,2,2,8,5,1,489,0,72,0
14,4195,4,4,1,1,1,7,21,4,228,5,31,0
0,513,4,0,1,1,3,7,34,7,414,4,63,0
0,2,10,0,1,1,2,7,10,2,140,2,20,1
1,0,4,0,1,1,1,7,37,7,310,6,50,0
3,59,6,2,3,3,1,7,13,1,427,1,59,0
202,4009,3,11,1,1,3,8,8,1,489,2,81,0
0,381,4,0,3,3,3,7,12,2,407,4,65,0
0,8,12,0,1,1,3,8,30,3,205,5,27,0
0,0,1,0,1,1,1,8,9,1,214,1,34,0
1,2402,4,2,1,1,3,7,10,1,155,3,23,0
0,107,4,0,1,1,3,7,7,1,133,6,17,0
1,1481,12,0,1,2,3,8,8,1,126,5,23,0
0,1,4,0,1,1,3,7,15,3,160,3,25,0
0,1,2,0,1,1,3,8,5,1,402,1,59,0
0,0,4,0,1,1,5,7,25,3,132,0,17,0
0,0,10,1,1,1,3,7,12,1,316,4,39,0
1,0,11,0,1,1,3,8,18,3,464,1,73,1
0,0,4,5,1,1,3,7,11,2,446,6,71,0
0,1,5,0,1,1,4,7,11,1,471,2,71,0
0,126,3,3,2,2,3,8,9,1,459,3,82,0
15,3933,3,1,6,6,3,7,38,8,291,6,45,0
0,0,5,0,1,1,1,7,10,1,242,3,43,0
0,9,5,0,1,1,3,7,16,2,460,3,65,1
0,99,9,0,5,5,4,7,26,5,131,1,28,0
0,366,1,1,1,1,5,8,9,1,476,0,67,1
2,282,8,0,2,2,3,7,6,1,203,6,33,1
0,2,9,0,1,1,3,7,14,1,92,1,11,0
0,110,3,1,3,4,3,7,13,1,289,0,49,0
0,0,3,0,1,1,3,7,21,3,115,4,19,0
4,1,5,8,1,1,3,7,14,1,199,1,31,0
5,2263,5,1,1,1,3,7,10,1,436,4,73,0
10,2593,11,0,4,4,3,7,24,3,481,5,61,0
1,257,3,3,1,1,3,7,10,1,493,3,68,0
0,0,4,0,1,1,3,7,11,2,354,4,59,0
0,101,5,0,11,11,2,7,28,3,32,4,4,0
0,4,1,0,1,1,3,8,18,3,457,1,72,0
1,207,4,5,1,1,4,7,9,1,325,5,50,0
0,34,2,0,1,1,1,8,25,1,499,5,70,0
33,2,3,2,2,2,3,7,5,1,473,1,69,1
0,0,4,0,1,1,3,7,8,2,160,3,25,0
1,76,3,0,6,7,4,7,11,2,425,2,65,0
1,0,9,0,1,1,3,7,11,2,134,5,21,1
0,5,3,0,2,2,4,7,6,1,259,1,44,0
1,14,12,1,1,1,3,8,15,2,493,1,73,1
1,1129,1,0,1,1,2,8,34,6,489,5,85,1
2,736,9,0,18,18,3,7,6,1,138,3,17,0
0,6,3,5,1,1,3,8,13,1,133,5,19,0
1,0,12,2,1,1,3,8,9,1,145,4,19,0
0,828,9,0,1,1,3,7,8,2,71,2,10,0
0,0,4,0,1,1,4,7,10,2,426,2,62,0
0,28,5,5,1,1,3,7,7,1,333,4,57,0
0,23,4,0,10,10,3,7,36,5,483,5,69,0
0,1080,4,0,0,6,2,7,32,3,472,6,82,0
1,182,3,0,4,4,3,7,8,1,156,1,25,0
0,467,5,0,1,1,3,7,7,1,336,2,56,0
110,1651,12,109,22,18,2,8,18,3,146,2,20,0
0,0,6,0,1,1,3,7,11,2,201,1,35,0
0,127,3,0,1,2,2,7,17,2,436,2,71,0
8,1671,1,1,5,5,3,8,4,1,415,3,69,1
0,3,5,4,1,1,3,7,34,5,358,0,60,0
0,0,12,0,1,1,2,8,10,1,189,0,27,0
0,591,4,0,1,1,3,7,40,6,232,3,34,0
0,262,9,0,1,1,2,7,31,5,175,4,29,0
0,0,2,0,1,1,4,8,9,1,256,3,43,0
0,46,3,0,3,3,3,7,9,1,444,4,77,0
25,1705,11,0,3,3,3,8,8,1,492,3,70,1
23,1722,12,5,3,3,3,8,8,1,442,3,55,1
2,23,3,1,1,2,4,7,35,6,366,1,57,0
0,45,11,0,3,3,3,8,7,1,157,0,23,0
0,0,1,0,1,1,3,8,9,1,276,0,41,0
6,1804,2,0,2,2,3,8,8,1,349,0,56,0
0,0,4,0,1,1,3,7,7,1,412,3,67,0
20,64,12,22,1,1,3,8,6,1,149,4,23,1
0,0,3,0,1,1,3,7,8,1,356,6,46,0
0,0,4,0,2,2,3,7,8,1,403,2,58,0
4,54,5,0,1,1,3,7,8,1,457,0,75,1
0,0,10,0,1,1,2,7,14,1,230,0,35,0
66,6,4,6,2,2,3,7,19,2,277,2,46,1
3,0,12,1,1,1,3,8,7,1,147,1,22,1
0,2162,5,1,9,9,3,7,12,2,158,3,18,0
0,0,3,0,1,1,1,7,9,1,381,3,59,0
5,3782,6,7,1,2,2,7,10,1,304,1,48,0
0,0,5,4,1,1,2,7,40,7,324,6,56,0
0,0,4,4,2,2,4,7,35,6,148,3,22,0
21,1394,11,55,11,12,2,8,13,2,122,3,14,0
1,1,4,0,1,1,2,7,11,1,488,0,72,0
0,4,3,5,1,1,4,7,10,2,347,1,64,0
0,4,4,0,1,1,3,7,15,3,479,1,85,0
0,1,4,5,1,1,3,7,7,1,491,4,75,0
8,0,11,23,1,1,3,8,10,1,495,0,75,1
0,0,3,0,1,1,2,8,10,2,186,1,26,0
1,2889,4,0,4,4,3,7,11,1,234,0,34,0
0,16,5,0,1,1,3,7,16,3,209,4,29,0
1,32,11,14,0,18,3,8,13,2,341,1,48,0
0,0,1,0,4,4,4,8,33,5,312,2,47,0
5,84,4,0,3,3,3,7,9,1,107,4,15,0
0,295,5,0,3,3,3,7,40,7,149,1,21,0
0,0,3,3,1,1,3,7,12,1,330,4,51,0
1,961,11,19,20,16,3,8,26,3,328,3,44,0
2,1770,2,2,2,2,1,8,10,1,107,1,14,0
0,0,1,1,1,1,3,8,9,1,437,4,71,0
0,1,12,0,13,13,3,8,33,6,377,5,57,0
387,3968,12,538,34,58,3,8,10,2,406,1,63,1
3,26,10,2,1,1,3,7,40,6,248,2,37,1
0,0,5,0,1,1,3,7,27,5,489,5,87,0
0,0,6,0,1,1,3,7,8,1,224,1,30,0
0,1092,12,0,1,1,3,8,22,3,382,2,54,0
0,1,3,1,2,1,3,7,12,2,286,4,45,0
0,74,4,0,2,2,3,7,9,1,342,1,49,0
0,1,8,0,1,1,4,7,13,1,251,5,36,0
0,2,5,3,1,1,3,7,7,1,424,6,66,0
1,2,1,0,1,1,3,8,16,1,254,3,34,0
0,16,8,0,1,1,3,7,19,3,205,4,32,0
0,0,4,2,1,1,3,7,8,1,126,3,17,0
12,2108,11,2,3,13,3,8,13,2,498,1,75,0
0,6,3,5,1,1,4,7,7,1,384,4,58,0
0,0,3,0,1,1,4,7,36,8,414,5,76,0
23,2398,12,0,5,5,2,8,19,3,247,2,39,1
1,1481,11,1,2,2,4,8,6,1,318,3,47,1
0,152,4,0,1,1,3,7,14,1,121,4,17,0
0,1,2,5,1,1,3,8,8,1,458,3,78,0
0,32,2,0,10,10,3,8,16,3,165,6,26,0
0,0,5,0,1,1,3,7,5,1,101,4,14,0
1,0,10,1,1,1,3,7,8,1,106,4,20,1
6,203,2,8,3,3,4,8,5,1,434,0,66,0
0,0,2,0,1,1,3,8,11,1,396,4,66,0
4,7,3,2,1,1,3,8,23,3,426,6,67,0
0,46,2,0,1,1,1,8,16,3,394,5,68,0
1,1,4,0,1,1,3,7,7,1,162,4,22,0
18,168,11,19,12,3,2,8,8,1,354,4,53,0
0,50,10,2,1,1,2,7,30,5,225,2,31,0
6,8,2,9,1,1,3,8,14,1,222,5,35,0
0,0,3,5,1,1,2,7,8,1,124,5,17,0
1,4,12,0,1,1,3,8,16,3,408,1,60,0
0,1,5,0,1,1,4,7,11,1,239,1,38,0
0,4,1,0,1,1,3,8,9,1,260,2,37,0
0,13,1,0,1,1,3,8,7,1,367,2,51,0
0,1,2,1,1,1,2,8,7,1,442,0,70,0
0,1,12,0,1,1,1,8,6,1,164,4,26,0
2,26,5,1,2,2,3,7,28,5,463,1,76,0
0,0,10,2,2,1,3,7,9,1,97,3,15,1
0,0,2,0,1,1,3,8,6,1,276,6,42,0
1,4,3,6,1,2,3,7,11,1,408,1,62,0
0,8,4,0,1,1,3,7,6,1,270,0,39,0
0,2,4,3,1,1,3,7,11,2,449,1,70,0
1,0,12,0,1,1,3,8,40,7,358,1,55,1
0,0,6,0,1,1,3,7,8,1,120,0,17,0
0,120,9,0,1,1,3,7,12,1,84,2,11,0
0,0,5,0,1,1,3,7,36,6,452,1,81,0
0,354,11,0,1,1,3,8,27,4,494,0,78,0
0,0,4,5,1,1,3,7,27,6,421,6,71,0
0,134,3,5,5,5,3,7,38,6,417,3,66,0
186,2513,6,59,6,7,3,7,8,1,124,0,16,1
0,0,5,0,1,1,3,7,9,2,421,0,60,0
1,0,5,0,1,1,3,7,10,1,301,3,42,0
0,0,2,0,1,1,3,8,9,1,424,3,61,0
0,0,4,1,1,1,3,7,9,1,473,6,68,0
9,635,1,1,6,6,3,8,10,1,191,2,29,0
2,1210,5,6,2,2,3,7,8,1,189,0,31,1
0,140,3,0,1,1,3,8,8,1,273,6,40,0
0,1829,1,0,2,2,3,8,16,3,241,5,40,0
151,1434,12,33,36,34,3,8,12,1,134,0,18,1
0,201,4,0,1,1,3,7,20,3,159,0,21,0
0,1,1,2,1,1,3,8,20,3,248,0,30,0
0,0,2,0,1,1,3,8,7,1,138,5,22,0
1,0,3,5,1,1,3,7,10,1,229,2,31,0
0,24,6,5,1,1,1,7,8,1,68,0,10,0
0,5,3,0,1,1,2,7,9,1,160,1,24,0
2,1,10,2,1,1,3,7,10,1,367,4,59,1
0,2,10,0,1,1,3,7,27,4,102,5,15,0
0,0,2,0,2,2,3,8,20,1,131,4,19,0
0,46,5,0,1,1,3,7,14,1,256,6,42,0
1,1650,4,5,1,1,3,7,13,2,441,0,68,0
0,106,4,0,1,1,2,7,11,2,467,1,74,0
0,0,5,3,1,1,3,7,10,2,409,1,56,0
0,8,12,0,1,1,1,8,9,1,147,1,26,0
5,1270,4,0,3,1,3,7,11,2,500,3,79,0
0,2,2,0,2,2,1,8,15,3,479,3,70,0
6,10,3,0,1,1,3,8,11,2,191,4,30,1
0,2,3,0,1,1,2,7,16,2,256,0,33,0
0,1,9,0,1,1,3,7,11,2,243,4,41,1
0,0,3,0,0,1,3,7,36,4,217,4,27,0
0,11,2,0,1,1,3,8,11,2,334,2,51,0
1,464,3,0,3,3,3,8,11,1,335,1,49,0
1,875,1,0,2,7,3,8,10,1,482,3,65,0
0,0,11,1,1,1,3,8,16,3,461,6,62,0
1,0,5,4,3,3,3,7,8,1,247,6,37,0
10,14,3,11,4,4,3,7,8,1,465,2,77,0
0,22,1,0,1,1,3,8,7,1,486,4,66,0
0,40,4,0,1,1,3,7,11,2,281,1,44,0
0,0,4,0,1,1,3,7,13,2,491,6,72,0
7,919,12,2,2,2,3,8,13,2,301,2,58,1
10,19,5,0,1,1,3,7,6,1,281,2,49,1
1,17,6,0,1,1,1,7,12,2,432,1,62,0
0,87,11,6,2,5,3,8,20,3,163,5,25,0
0,0,5,0,1,1,3,7,38,5,421,5,56,0
3,2963,11,0,1,1,1,8,12,2,324,3,55,0
0,32,10,2,5,5,3,7,16,1,248,6,33,0
0,1723,11,0,1,1,1,8,38,8,409,2,68,0
0,1,3,5,1,1,3,8,10,1,214,1,30,0
0,2,1,2,1,1,3,8,13,1,489,3,64,0
0,787,11,0,1,1,2,8,9,1,203,0,32,0
0,2,4,0,1,1,3,7,10,2,442,0,61,0
0,0,11,0,1,1,3,8,13,2,333,1,48,0
11947,1982,9,146,0,246,1,7,13,2,230,4,43,1
3,2107,2,0,1,1,3,8,12,1,437,3,72,0
0,0,2,0,1,1,4,8,5,1,161,4,26,0
0,0,2,3,1,1,1,8,16,3,66,5,10,0
0,81,12,0,1,1,3,8,17,2,141,2,22,0
0,0,2,3,1,1,1,8,18,3,146,6,22,0
0,291,2,0,2,2,3,8,11,2,387,1,59,0
0,1,4,0,1,1,3,7,10,1,169,3,29,0
432,4213,3,1,2,3,3,8,9,1,147,4,26,1
8,1914,4,0,1,1,1,7,7,1,108,5,19,0
0,0,5,2,1,1,1,7,7,1,416,3,59,0
0,0,3,0,1,1,3,8,11,1,460,1,71,0
0,5,1,0,1,1,2,8,10,1,300,4,46,0
0,0,5,0,1,1,2,7,10,2,173,2,25,0
0,0,3,1,1,1,1,7,18,3,151,6,20,0
4,489,10,4,1,2,3,7,18,2,56,2,7,0
0,2406,9,0,1,1,4,7,7,1,248,1,41,0
1,0,2,8,1,1,3,8,7,1,500,3,78,0
0,0,5,0,1,1,3,7,12,2,149,2,21,0
0,1,4,0,1,1,3,7,6,1,490,5,77,0
5,2182,3,1,1,1,4,7,6,1,188,2,28,0
0,0,4,0,1,1,2,7,11,2,274,5,38,0
0,3,12,0,1,1,3,8,12,1,318,1,39,0
0,70,1,5,4,4,2,8,9,1,356,1,58,0
3,178,1,1,4,4,3,8,8,1,145,1,24,0
0,15,3,0,1,1,3,7,9,1,410,0,67,0
0,395,2,0,2,2,3,8,8,1,492,5,77,0
0,0,5,0,1,1,3,7,9,1,320,1,49,0
0,23,2,0,1,1,3,8,18,4,498,3,86,0
2,1875,12,3,1,1,3,8,7,1,498,1,76,1
1,113,2,0,3,3,3,8,35,5,408,2,60,0
0,0,4,0,1,1,3,7,33,4,175,6,26,0
0,0,5,3,0,1,1,7,21,4,147,6,27,0
0,1,10,0,1,1,1,7,7,1,108,0,18,0
0,11,3,5,1,1,3,8,8,1,422,6,61,0
0,0,3,3,1,1,3,7,10,1,139,1,20,0
26,1610,1,5,10,10,3,8,8,1,424,5,64,1
8,15,9,28,6,6,3,7,33,5,225,3,31,1
0,0,8,0,0,1,1,7,28,3,257,2,35,0
0,0,1,8,1,1,3,8,15,2,245,0,35,0
0,0,1,4,1,1,2,8,11,1,142,2,5,0
0,165,12,0,19,19,1,8,21,4,168,4,24,0
2,9,8,0,1,1,3,7,12,2,198,1,27,1
0,101,4,0,5,6,4,7,16,2,384,4,56,0
0,95,11,0,2,2,4,8,37,7,449,5,67,0
0,7,2,0,2,2,4,8,10,1,446,1,70,0
1,194,4,0,2,1,3,7,8,1,495,1,83,0
0,3,5,0,1,1,3,7,27,3,256,1,43,0
0,0,3,0,2,2,3,7,12,2,148,4,21,0
0,15,3,0,1,1,3,7,24,4,495,4,76,0
0,0,10,0,1,1,3,7,8,1,198,6,29,0
1,0,3,0,1,1,3,7,10,1,205,4,25,0
0,0,5,0,1,1,4,7,7,2,492,4,87,0
4,3,1,0,1,1,3,8,6,1,494,3,74,0
0,125,4,0,0,1,3,7,11,1,144,4,24,0
48,279,2,1,13,13,3,8,24,3,438,0,69,0
1,20,11,4,1,1,3,8,11,1,462,1,64,0
0,6,3,0,1,1,2,7,5,1,260,2,42,0
0,1633,3,0,1,1,1,7,35,3,167,4,21,0
0,1018,5,0,1,1,3,7,13,1,182,4,29,0
25,249,10,3,1,2,3,7,15,2,239,2,36,1
12529,3688,4,166,19,163,3,7,16,2,250,2,32,1
0,149,5,0,2,2,3,7,9,1,397,5,60,0
92,2882,4,7,3,1,3,7,11,2,261,2,41,1
0,1,2,5,1,1,3,8,10,1,427,1,60,1
0,14,8,1,2,2,3,7,9,1,257,1,36,1
0,0,11,102,2,2,3,8,8,1,391,3,54,0
0,0,3,0,1,1,3,7,15,1,237,2,31,0
2,105,9,0,3,3,3,7,5,1,160,6,23,0
0,0,1,4,1,1,3,8,7,1,493,5,77,0
1,2,3,1,1,1,1,7,13,2,155,0,20,0
0,30,5,0,0,1,2,7,12,2,115,5,21,0
4,99,1,31,4,4,2,8,13,3,347,2,46,1
0,0,4,0,1,1,2,7,16,3,132,0,20,0
2,2,12,5,1,1,3,8,28,5,491,5,81,0
388,3318,3,2,8,3,3,7,16,3,500,1,82,0
0,0,8,0,1,1,3,7,36,4,226,1,33,1
0,0,2,0,1,1,4,8,37,4,184,3,21,0
0,40,4,2,1,2,2,7,9,1,486,2,78,0
0,3,2,0,1,1,3,8,35,5,200,2,33,0
2,200,1,0,25,26,3,8,14,3,162,4,24,0
0,7,10,0,1,1,3,7,9,1,240,6,40,0
3247,2962,12,13,6,34,4,8,7,1,248,5,35,1
0,2,5,0,1,1,3,7,10,1,405,1,69,0
13,0,2,3,1,1,3,8,8,1,72,3,7,1
0,4,3,0,1,1,4,7,7,1,272,6,39,0
109579,4108,9,688,26,4497,3,7,12,2,254,2,31,1
0,0,4,0,1,1,3,7,11,2,350,1,56,0
0,366,3,0,2,2,2,7,10,2,129,5,16,0
502,3302,5,72,10,13,4,7,22,4,209,3,35,1
0,0,5,0,1,1,3,7,23,5,295,3,50,0
6,165,10,1,1,2,3,7,13,1,260,5,38,0
0,0,4,0,1,1,3,7,10,1,154,0,24,0
0,0,3,0,0,1,3,7,20,4,66,0,12,0
0,8,1,0,1,1,3,8,15,3,111,3,15,0
10,25,3,6,5,5,3,7,9,1,434,0,61,1
3,9,1,1,2,2,3,8,10,1,223,1,35,1
2,1731,4,0,1,1,4,7,6,1,160,3,28,0
105,649,4,0,6,6,3,7,39,6,480,2,71,0
0,0,11,0,1,1,4,8,11,2,420,2,65,0
1,158,12,0,2,2,3,8,10,1,378,2,54,0
0,0,5,5,0,1,3,7,36,5,487,3,74,0
1,0,5,2,1,1,2,7,7,1,386,4,55,0
0,0,4,0,1,1,3,7,38,7,240,2,38,0
1,149,4,0,3,3,3,7,8,1,473,2,57,0
4,943,6,4,5,5,3,7,30,5,451,1,56,0
2,1501,2,1,4,4,3,8,8,1,384,3,58,0
7,1728,3,8,11,11,3,7,8,2,160,3,24,0
0,0,3,0,1,1,2,8,5,1,491,2,85,0
0,0,8,0,1,1,3,7,5,1,108,2,15,0
15,2983,1,0,2,2,3,8,9,1,225,1,35,0
0,3,4,0,1,1,3,7,13,2,335,0,57,0
1,2546,5,0,3,3,2,7,15,2,144,4,20,0
0,424,2,0,1,1,3,8,9,2,179,1,26,0
0,7,1,1,1,1,3,8,12,3,278,4,44,0
1,228,11,0,3,3,1,8,23,4,135,4,20,0
0,301,3,0,1,1,4,7,8,1,495,1,72,0
21,75,12,2,2,2,2,8,10,1,225,0,36,1
0,0,3,0,1,1,3,7,7,1,161,3,22,0
54,346,8,0,162,162,3,7,27,3,248,5,36,0
0,4,11,1,1,1,3,8,5,1,289,2,41,0
14,1281,4,2,9,8,1,7,28,5,256,1,38,0
0,0,3,7,2,2,3,7,16,2,225,4,31,0
0,12,1,0,2,2,3,8,6,1,472,5,71,0
0,0,3,0,1,1,3,7,10,1,444,3,67,0
2,20,9,1,1,1,3,7,12,1,127,5,20,0
5,422,8,0,9,10,3,7,16,3,230,3,36,1
0,0,2,0,1,1,2,8,14,1,437,4,68,0
0,429,1,0,3,3,3,8,10,1,149,4,25,1
1,0,8,0,2,3,3,7,7,1,148,2,22,0
1,0,3,2,1,1,3,8,10,1,185,5,28,0
0,1,5,4,0,1,2,7,25,5,487,2,83,1
5,1439,8,0,1,1,3,7,9,1,163,5,23,0
0,0,12,0,1,2,3,8,10,1,457,2,69,0
0,5,10,0,2,2,3,7,15,2,213,2,30,1
0,0,3,5,1,1,3,7,9,1,284,5,38,0
0,0,2,0,1,1,3,8,8,1,294,2,42,0
0,1454,6,0,1,1,1,7,28,5,71,0,11,0
0,2143,6,0,2,2,3,7,8,1,462,0,68,0
0,86,5,1,2,2,3,7,7,2,393,6,63,0
1,0,1,6,1,1,3,8,9,1,451,3,63,0
0,28,3,0,1,1,3,7,7,1,392,0,64,0
1,0,9,0,1,1,4,7,9,1,255,2,35,0
0,0,3,1,1,1,2,8,15,2,451,4,78,0
0,13,3,0,1,2,3,7,8,1,235,1,39,0
70,1127,10,18,22,23,3,7,22,3,194,5,28,1
0,2,5,0,1,1,2,7,23,4,119,0,21,0
0,806,2,0,0,1,1,8,13,3,160,5,35,0
5,980,5,0,4,4,2,7,26,4,119,1,18,0
3247,3540,10,1,3,1,3,7,10,1,225,3,34,1
0,3,5,5,1,1,3,7,12,2,134,3,23,0
2,653,1,0,4,4,2,8,38,6,318,2,57,0
12,3149,4,1,3,3,2,7,23,4,136,4,21,0
0,7,9,0,2,2,3,7,24,3,241,1,38,0
3661,4026,10,148,7,169,3,7,8,1,155,1,29,1
5,983,11,0,5,5,1,8,20,2,58,5,10,0
0,915,5,0,1,1,2,7,7,1,62,1,6,0
0,0,3,0,1,1,3,7,35,6,469,0,69,0
3,0,8,4,4,4,2,7,17,3,107,2,17,1
4,743,5,13,2,2,3,7,9,2,320,4,48,0
1,0,3,0,4,4,3,8,10,1,486,3,63,0
0,112,5,0,1,1,3,7,9,2,483,0,79,0
0,91,3,0,2,2,2,7,37,4,143,0,19,0
0,0,1,0,1,1,3,8,37,4,144,5,19,0
0,0,2,0,1,1,4,8,30,5,375,2,60,0
0,2,4,2,1,1,1,7,33,4,211,3,28,0
0,0,5,0,1,1,2,7,12,2,270,6,39,0
0,0,4,0,1,1,3,7,16,3,492,3,73,0
0,0,5,0,1,1,3,7,8,1,172,1,24,0
1,129,1,1,6,7,3,8,28,4,150,5,22,0
0,1,3,0,1,1,3,7,4,1,130,3,18,0
0,0,3,0,1,1,3,7,8,1,363,1,51,0
0,0,3,0,1,1,1,7,25,4,420,1,59,0
0,0,4,1,0,1,4,7,10,1,471,4,70,0
0,7,10,0,0,1,4,7,18,2,168,0,23,1
0,164,4,4,3,3,2,7,7,1,193,4,27,0
0,0,12,0,1,1,3,8,30,4,126,2,20,0
0,1,10,0,1,1,3,7,13,2,246,4,45,0
0,0,4,3,1,1,4,7,27,5,468,1,58,0
0,17,5,2,2,2,3,7,32,4,402,4,55,0
0,3,4,0,1,1,3,7,16,3,477,3,80,0
0,1071,5,0,2,2,3,7,11,2,126,1,22,0
0,10,5,0,1,1,3,7,13,1,347,1,51,0
0,6,4,0,1,1,2,7,8,1,387,1,53,0
0,16,11,0,1,1,3,7,11,1,224,5,32,0
4,0,3,0,1,1,2,7,17,4,410,1,64,0
0,162,4,0,8,8,2,7,13,2,220,2,32,0
0,515,4,0,4,4,3,7,11,1,495,1,82,0
66,772,5,0,2,3,3,7,6,1,437,1,62,0
1,42,3,0,1,1,3,7,25,3,232,2,36,0
0,6,5,0,1,1,3,7,10,1,436,2,63,0
0,273,3,0,1,1,3,7,30,6,143,0,24,0
16479,3473,4,4188,0,525,3,7,20,3,352,2,52,1
28,68,12,0,10,10,2,8,10,1,250,2,32,0
0,164,11,0,1,1,2,8,12,1,395,2,56,0
49,153,5,16,1,1,4,7,5,1,498,3,77,1
0,0,4,0,0,1,3,7,21,3,467,2,73,0
3,14,3,1,2,2,4,7,3,1,253,4,44,0
3,409,5,1,3,3,3,7,7,1,310,4,43,0
0,2,12,0,1,1,3,8,19,3,137,1,18,0
191,3918,10,103,11,11,1,7,9,1,163,5,25,1
0,100,12,3,1,1,3,8,14,1,256,6,42,0
1,0,4,0,2,2,3,7,11,2,490,0,84,0
5,505,4,3,7,7,3,7,8,1,115,5,16,0
0,290,9,0,2,2,3,7,5,1,214,0,36,1
3832,648,10,97,5,74,3,7,27,4,257,4,46,1
0,0,5,0,1,1,1,7,9,1,342,1,53,0
3,1496,10,0,1,1,3,7,8,1,140,4,21,1
0,138,1,0,4,4,2,8,16,2,303,3,40,0
72,392,5,7,8,9,3,7,23,2,334,6,54,1
6,1154,2,2,3,3,3,8,9,1,460,3,72,0
0,1745,3,0,1,1,3,8,10,1,185,6,25,0
0,182,12,0,7,7,2,8,10,1,254,4,37,0
0,23,1,4,0,5,1,8,17,3,127,2,17,0
56,470,12,15,4,4,2,8,12,1,434,0,67,0
1,1411,3,1,1,1,2,7,36,6,424,3,65,0
0,0,5,0,1,1,4,7,21,2,426,6,60,0
18,1087,1,0,3,3,3,8,10,2,129,2,20,1
0,17,11,5,1,1,3,8,9,1,121,4,16,0
0,0,11,1,0,1,1,8,11,2,487,1,74,0
25,78,9,9,1,1,3,7,10,1,128,3,20,1
0,0,3,0,1,1,3,7,18,2,489,4,77,0
0,29,9,0,3,3,3,7,5,1,178,1,26,1
0,57,5,0,4,4,2,7,25,4,144,0,23,0
0,0,5,0,0,1,1,7,18,3,45,3,6,0
3,520,9,0,5,10,2,7,20,4,144,4,21,0
0,476,1,0,2,2,1,8,11,1,149,0,22,0
0,0,3,0,1,1,3,8,16,1,496,3,74,0
5,0,1,0,1,1,3,8,8,1,169,3,29,1
0,59,4,3,8,8,3,7,11,1,262,1,41,0
870,3973,10,38,9,13,3,7,10,1,253,1,45,1
0,7,5,4,1,1,3,7,35,5,402,4,67,0
0,0,2,3,1,1,3,8,12,1,160,2,23,0
0,106,5,0,4,4,2,7,17,3,168,2,26,0
0,0,5,0,1,1,3,7,6,1,408,3,63,0
0,350,3,1,1,1,3,8,17,1,492,5,79,0
2,205,4,0,1,1,4,7,13,2,323,0,49,0
0,112,3,0,0,1,3,7,9,1,470,0,71,0
8,808,10,5,5,5,3,7,5,1,251,2,39,1
0,1785,12,0,0,1,2,8,13,2,116,1,18,0
0,0,1,0,1,1,3,8,14,3,135,3,23,0
0,0,3,0,1,1,3,7,24,4,203,6,27,0
0,24,3,0,2,2,3,7,11,1,426,1,66,0
0,4,4,5,3,3,3,7,16,1,139,3,18,0
68399,3793,5,172,15,345,3,7,10,1,302,3,45,1
2,7,1,0,1,1,3,8,10,1,120,4,14,1
64,1,1,7,1,1,3,8,7,1,276,4,42,1
0,2,9,0,1,1,3,7,14,2,220,3,32,0
0,0,3,0,1,1,2,7,9,1,387,6,52,0
0,0,10,0,1,1,3,7,16,2,255,1,41,0
0,0,10,2,0,1,1,7,23,3,231,0,30,0
0,2,3,5,3,3,3,7,19,4,263,5,44,0
121,3345,8,126,4,4,3,7,19,3,218,3,29,1
0,0,3,3,1,1,1,8,6,1,226,3,38,0
0,0,12,0,1,1,3,8,11,1,460,4,70,0
6,28,8,30,2,2,3,7,32,5,132,3,19,1
0,1,5,5,1,1,3,7,5,1,347,1,65,0
0,0,12,0,2,2,2,8,30,4,146,3,24,0
